CustomerID,Age,Gender,Location,JoinDate,LoyaltyScore
CUST_00552,33,M,San Jose,2022-08-02,18
CUST_00553,49,M,Los Angeles,2022-08-19,25
CUST_00554,38,F,Chicago,2023-04-19,48
CUST_00555,39,M,San Diego,2021-06-18,84
CUST_00556,30,F,San Jose,2021-06-16,31
CUST_00557,29,F,Phoenix,2021-08-18,30
CUST_00558,29,M,Houston,2023-11-10,80
CUST_00559,39,F,Phoenix,2023-09-29,66
CUST_00560,29,F,San Jose,2022-03-23,81
CUST_00561,38,F,Philadelphia,2022-10-25,10
CUST_00562,59,M,San Antonio,2021-09-04,71
CUST_00563,45,M,Dallas,2023-03-24,59
CUST_00564,31,M,New York,2023-11-17,51
CUST_00565,49,M,Houston,2023-12-29,9
CUST_00566,30,M,Dallas,2023-01-25,54
CUST_00567,18,M,Phoenix,2021-11-03,62
CUST_00568,22,F,San Diego,2023-08-21,81
CUST_00569,18,M,New York,2022-03-20,9
CUST_00570,30,M,Houston,2023-04-08,9
CUST_00571,35,M,Dallas,2023-07-20,24
CUST_00572,55,F,New York,2021-12-03,39
CUST_00573,38,F,New York,2022-10-06,75
CUST_00574,32,F,Houston,2022-06-16,8
CUST_00575,44,M,Chicago,2022-01-09,25
CUST_00576,18,Other,San Antonio,2022-10-21,66
CUST_00577,37,M,Chicago,2022-06-06,10
CUST_00578,44,M,New York,2023-12-23,24
CUST_00579,18,M,San Jose,2023-09-09,80
CUST_00580,48,M,Los Angeles,2023-10-16,83
CUST_00581,39,M,San Jose,2021-05-09,59
CUST_00582,30,F,Houston,2021-07-11,31
CUST_00583,42,F,New York,2022-01-24,11
CUST_00584,62,M,New York,2021-06-20,6
CUST_00585,37,F,San Diego,2023-08-02,70
CUST_00586,37,M,San Antonio,2022-06-22,32
CUST_00587,29,M,San Diego,2023-11-26,39
CUST_00588,24,F,Houston,2021-08-30,48
CUST_00589,44,F,Philadelphia,2022-12-19,13
CUST_00590,24,M,Chicago,2022-05-15,59
CUST_00591,35,M,San Diego,2022-06-15,67
CUST_00592,29,F,Houston,2023-08-03,56
CUST_00593,40,F,Chicago,2022-10-18,41
CUST_00594,39,F,Houston,2023-08-24,56
CUST_00595,47,M,Philadelphia,2023-11-20,35
CUST_00596,28,M,San Antonio,2023-02-20,38
CUST_00597,31,M,San Antonio,2022-12-24,81
CUST_00598,23,M,Houston,2021-06-25,67
CUST_00599,29,F,San Diego,2021-05-21,34
CUST_00600,39,M,San Antonio,2021-10-08,76
CUST_00601,44,M,Los Angeles,2021-04-11,88
CUST_00602,23,F,San Diego,2021-08-03,70
CUST_00603,45,F,Dallas,2023-11-22,11
CUST_00604,51,M,Phoenix,2021-06-25,27
CUST_00605,39,F,Houston,2022-12-31,48
CUST_00606,57,F,Houston,2023-05-31,24
CUST_00607,25,F,Houston,2022-02-02,18
CUST_00608,20,M,Philadelphia,2023-04-21,27
CUST_00609,18,F,Houston,2022-02-18,54
CUST_00610,52,F,San Antonio,2023-09-18,55
CUST_00611,42,M,San Antonio,2023-01-04,21
CUST_00612,34,M,Phoenix,2021-10-25,59
CUST_00613,38,F,Phoenix,2022-06-07,34
CUST_00614,21,M,San Jose,2021-07-10,97
CUST_00615,64,F,San Diego,2021-07-20,58
CUST_00616,36,M,San Antonio,2022-11-11,48
CUST_00617,36,M,San Antonio,2021-04-09,54
CUST_00618,43,M,Philadelphia,2022-04-06,18
CUST_00619,40,F,San Antonio,2021-11-25,3
CUST_00620,37,M,San Antonio,2023-07-27,24
CUST_00621,25,F,San Jose,2021-05-29,1
CUST_00622,40,F,Los Angeles,2021-05-24,6
CUST_00623,57,F,San Jose,2023-05-04,19
CUST_00624,51,F,Los Angeles,2021-07-30,86
CUST_00625,54,F,San Jose,2023-07-19,43
CUST_00626,28,M,San Antonio,2021-04-07,8
CUST_00627,23,F,San Jose,2021-10-04,69
CUST_00628,33,F,San Antonio,2021-09-23,52
CUST_00629,35,M,San Antonio,2023-07-04,73
CUST_00630,48,M,Phoenix,2021-07-13,47
CUST_00631,18,F,New York,2022-11-05,85
CUST_00632,53,M,Los Angeles,2023-12-07,28
CUST_00633,33,F,Dallas,2023-07-02,46
CUST_00634,29,M,San Diego,2021-12-08,4
CUST_00635,22,M,San Diego,2021-05-30,88
CUST_00636,18,F,San Jose,2023-01-26,8
CUST_00637,44,M,New York,2021-10-22,61
CUST_00638,35,M,Philadelphia,2021-05-23,17
CUST_00639,19,F,Dallas,2022-11-06,34
CUST_00640,19,M,San Diego,2021-10-02,20
CUST_00641,30,F,Chicago,2022-02-15,80
CUST_00642,55,F,Houston,2021-07-31,74
CUST_00643,31,F,Chicago,2021-12-10,34
CUST_00644,18,M,Philadelphia,2021-09-23,43
CUST_00645,32,M,Dallas,2023-04-22,10
CUST_00646,31,F,San Diego,2023-04-03,94
CUST_00647,18,F,San Jose,2023-07-22,30
CUST_00648,34,F,Houston,2021-10-17,25
CUST_00649,32,F,Los Angeles,2022-01-13,57
CUST_00650,43,M,San Diego,2023-09-13,63
CUST_00651,57,M,San Diego,2022-12-06,71
CUST_00652,48,M,Philadelphia,2021-07-22,47
CUST_00653,31,M,San Diego,2023-11-23,84
CUST_00654,21,M,Dallas,2021-08-05,81
CUST_00655,65,F,New York,2022-09-07,3
CUST_00656,35,M,Dallas,2023-05-19,46
CUST_00657,35,M,Los Angeles,2023-06-11,36
CUST_00658,34,M,New York,2021-09-17,26
CUST_00659,37,F,San Diego,2021-06-05,10
CUST_00660,33,F,San Diego,2022-09-17,34
CUST_00661,28,F,Houston,2023-01-08,78
CUST_00662,28,F,San Diego,2023-02-23,8
CUST_00663,34,M,San Antonio,2021-09-13,55
CUST_00664,28,F,Los Angeles,2021-10-09,91
CUST_00665,26,M,Phoenix,2021-07-23,10
CUST_00666,36,M,San Jose,2023-05-13,57
CUST_00667,31,F,Houston,2023-05-18,79
CUST_00668,53,F,Chicago,2023-12-08,86
CUST_00669,18,M,New York,2022-02-25,45
CUST_00670,48,M,Phoenix,2023-06-18,50
CUST_00671,49,F,San Jose,2022-11-19,64
CUST_00672,18,M,San Diego,2023-01-30,95
CUST_00673,30,M,Dallas,2023-03-22,2
CUST_00674,30,M,San Antonio,2021-07-30,45
CUST_00675,18,M,New York,2023-10-22,95
CUST_00676,25,F,New York,2021-04-16,62
CUST_00677,21,M,New York,2021-11-01,14
CUST_00678,56,M,Los Angeles,2023-03-22,74
CUST_00679,46,F,New York,2023-01-07,94
CUST_00680,50,F,Houston,2022-03-16,15
CUST_00681,43,M,San Jose,2022-07-29,14
CUST_00682,21,M,Dallas,2022-11-18,31
CUST_00683,28,M,Houston,2022-02-05,29
CUST_00684,40,F,Houston,2021-08-21,27
CUST_00685,20,F,San Antonio,2022-07-01,85
CUST_00686,43,F,Dallas,2023-01-27,9
CUST_00687,32,F,San Antonio,2021-05-15,20
CUST_00688,30,F,New York,2023-12-04,99
CUST_00689,43,F,New York,2023-09-05,58
CUST_00690,40,F,Houston,2021-07-17,79
CUST_00691,30,M,Houston,2021-04-13,88
CUST_00692,48,Other,New York,2023-04-09,49
CUST_00693,22,M,Philadelphia,2023-07-03,57
CUST_00694,42,M,San Jose,2022-05-17,16
CUST_00695,42,F,Los Angeles,2021-04-21,75
CUST_00696,31,M,Phoenix,2023-04-05,8
CUST_00697,38,F,San Diego,2023-11-23,67
CUST_00698,19,F,Chicago,2023-09-12,19
CUST_00699,46,M,Dallas,2022-05-01,67
CUST_00700,32,F,San Antonio,2022-10-14,36
CUST_00701,28,M,Dallas,2023-01-13,89
CUST_00702,47,M,New York,2021-12-16,60
CUST_00703,26,F,Phoenix,2021-10-18,36
CUST_00704,18,F,Chicago,2023-02-14,11
CUST_00705,18,F,Houston,2022-10-12,51
CUST_00706,42,M,Houston,2022-04-21,80
CUST_00707,19,F,San Antonio,2022-07-27,55
CUST_00708,56,M,San Jose,2023-09-05,54
CUST_00709,18,F,San Diego,2022-12-03,17
CUST_00710,55,M,San Jose,2021-06-24,62
CUST_00711,37,F,Phoenix,2022-05-21,42
CUST_00712,33,M,San Jose,2023-06-21,24
CUST_00713,28,M,San Antonio,2023-04-16,17
CUST_00714,39,F,Chicago,2023-11-17,48
CUST_00715,34,F,Chicago,2022-01-06,84
CUST_00716,48,F,Chicago,2022-10-12,86
CUST_00717,36,F,Houston,2023-12-31,70
CUST_00718,36,F,Philadelphia,2022-07-18,7
CUST_00719,30,F,Phoenix,2021-05-29,14
CUST_00720,34,M,San Diego,2021-09-28,11
CUST_00721,38,F,Phoenix,2022-06-29,12
CUST_00722,18,M,Phoenix,2022-01-28,5
CUST_00723,18,F,San Jose,2021-12-26,5
CUST_00724,43,F,Los Angeles,2021-05-14,20
CUST_00725,37,F,Phoenix,2021-12-03,54
CUST_00726,32,F,San Antonio,2021-12-08,55
CUST_00727,35,F,Los Angeles,2022-02-14,58
CUST_00728,39,F,Philadelphia,2023-06-14,79
CUST_00729,28,M,San Antonio,2022-12-25,90
CUST_00730,25,F,Phoenix,2022-10-17,97
CUST_00731,37,M,Dallas,2023-10-22,30
CUST_00732,23,F,Houston,2021-05-05,24
CUST_00733,39,M,San Jose,2022-02-20,87
CUST_00734,18,M,New York,2021-06-03,73
CUST_00735,47,M,San Diego,2023-01-28,3
CUST_00736,40,M,San Diego,2022-04-03,48
CUST_00737,38,F,San Antonio,2023-02-14,71
CUST_00738,46,M,San Diego,2022-02-21,22
CUST_00739,54,F,Los Angeles,2021-08-16,14
CUST_00740,47,M,Chicago,2023-08-27,48
CUST_00741,18,F,Dallas,2021-12-25,29
CUST_00742,19,F,New York,2021-06-24,50
CUST_00743,27,F,San Diego,2023-02-28,80
CUST_00744,35,F,San Diego,2022-07-31,98
CUST_00745,41,M,San Antonio,2023-02-19,10
CUST_00746,26,F,Phoenix,2022-02-18,71
CUST_00747,37,M,Houston,2022-11-09,89
CUST_00748,25,F,San Jose,2023-02-01,27
CUST_00749,27,F,San Jose,2022-11-15,79
CUST_00750,18,M,San Jose,2022-01-18,96
CUST_00751,23,F,San Jose,2023-03-05,28
CUST_00752,18,F,Philadelphia,2022-06-13,9
CUST_00753,23,M,New York,2023-08-24,71
CUST_00754,47,M,Phoenix,2023-06-19,80
CUST_00755,23,M,Houston,2022-10-28,26
CUST_00756,66,F,Houston,2022-02-20,99
CUST_00757,40,F,San Antonio,2021-05-14,81
CUST_00758,37,M,Dallas,2022-12-09,87
CUST_00759,24,M,San Diego,2022-02-07,8
CUST_00760,43,F,San Diego,2021-11-26,2
CUST_00761,28,F,Phoenix,2021-06-21,95
CUST_00762,36,M,Philadelphia,2023-07-07,57
CUST_00763,65,M,Los Angeles,2022-04-11,52
CUST_00764,33,F,Chicago,2022-05-29,58
CUST_00765,48,M,Phoenix,2023-02-27,96
CUST_00766,26,M,Los Angeles,2022-11-12,93
CUST_00767,34,F,Chicago,2022-06-19,3
CUST_00768,56,F,Houston,2021-08-31,8
CUST_00769,27,M,Philadelphia,2024-01-01,59
CUST_00770,56,M,Phoenix,2023-02-24,2
CUST_00771,43,M,San Jose,2023-03-14,95
CUST_00772,28,M,Houston,2023-05-31,62
CUST_00773,42,F,Los Angeles,2022-10-18,49
CUST_00774,46,M,Phoenix,2021-10-19,20
CUST_00775,42,F,Phoenix,2022-05-18,29
CUST_00776,18,F,San Antonio,2022-04-20,17
CUST_00777,26,M,New York,2022-03-02,74
CUST_00778,32,M,Houston,2023-02-06,22
CUST_00779,34,F,Phoenix,2022-09-12,6
CUST_00780,42,F,San Diego,2022-10-06,62
CUST_00781,37,F,San Diego,2022-10-06,98
CUST_00782,18,M,New York,2022-02-09,31
CUST_00783,39,F,Phoenix,2023-05-28,62
CUST_00784,42,F,San Jose,2022-07-27,12
CUST_00785,41,F,New York,2022-09-04,12
CUST_00786,47,M,New York,2021-10-11,63
CUST_00787,45,F,Los Angeles,2021-06-23,16
CUST_00788,40,F,Los Angeles,2021-04-24,25
CUST_00789,34,M,Dallas,2021-10-08,22
CUST_00790,18,F,Houston,2021-12-09,91
CUST_00791,40,M,Chicago,2023-07-12,88
CUST_00792,37,M,New York,2022-02-26,76
CUST_00793,38,M,Los Angeles,2023-10-07,18
CUST_00794,19,F,Philadelphia,2023-03-17,45
CUST_00795,22,M,Dallas,2022-07-23,80
CUST_00796,47,M,Phoenix,2022-02-21,68
CUST_00797,34,F,Houston,2022-03-24,12
CUST_00798,43,M,Phoenix,2022-04-07,49
CUST_00799,35,F,Dallas,2023-01-23,33
CUST_00800,35,F,San Antonio,2023-09-28,86
CUST_00801,46,F,San Diego,2021-09-15,63
CUST_00802,28,F,Houston,2021-05-02,18
CUST_00803,36,F,San Diego,2021-11-23,54
CUST_00804,29,M,Philadelphia,2023-05-06,97
CUST_00805,29,F,Phoenix,2022-02-12,27
CUST_00806,31,M,San Antonio,2023-02-18,83
CUST_00807,37,F,Philadelphia,2023-05-16,78
CUST_00808,29,M,Chicago,2021-09-28,25
CUST_00809,50,F,Phoenix,2023-06-12,34
CUST_00810,24,F,Dallas,2023-08-04,88
CUST_00811,32,F,San Antonio,2023-12-07,60
CUST_00812,29,M,Houston,2023-11-15,54
CUST_00813,52,M,San Antonio,2023-04-26,87
CUST_00814,37,F,Phoenix,2022-09-02,5
CUST_00815,47,F,Los Angeles,2022-04-16,36
CUST_00816,18,M,Philadelphia,2021-08-14,54
CUST_00817,38,Other,San Antonio,2021-11-06,88
CUST_00818,45,F,San Diego,2023-10-19,36
CUST_00819,35,M,Philadelphia,2022-09-22,69
CUST_00820,47,F,San Diego,2022-11-03,39
CUST_00821,28,F,San Antonio,2021-07-08,70
CUST_00822,51,M,Los Angeles,2022-03-28,4
CUST_00823,62,M,Philadelphia,2022-05-22,74
CUST_00824,30,F,Dallas,2023-06-16,65
CUST_00825,29,F,Philadelphia,2021-12-27,85
CUST_00826,52,M,Houston,2022-01-18,40
CUST_00827,53,F,San Antonio,2022-12-04,37
CUST_00828,28,F,Chicago,2022-08-13,67
CUST_00829,29,F,Phoenix,2022-11-18,31
CUST_00830,31,M,New York,2023-04-27,91
CUST_00831,18,F,San Jose,2023-08-03,81
CUST_00832,23,M,Chicago,2022-03-01,87
CUST_00833,22,M,San Diego,2022-01-27,77
CUST_00834,25,M,Dallas,2023-12-27,47
CUST_00835,34,F,Dallas,2021-07-01,27
CUST_00836,37,F,San Jose,2021-11-24,51
CUST_00837,53,M,Los Angeles,2021-08-03,20
CUST_00838,23,F,Houston,2021-11-04,13
CUST_00839,46,M,Phoenix,2021-07-09,63
CUST_00840,32,M,Chicago,2023-09-14,44
CUST_00841,34,Other,New York,2021-10-26,24
CUST_00842,43,F,Philadelphia,2022-10-23,3
CUST_00843,21,M,San Jose,2023-05-22,10
CUST_00844,39,F,Los Angeles,2023-07-05,65
CUST_00845,36,M,Dallas,2021-09-30,49
CUST_00846,40,M,New York,2021-04-26,58
CUST_00847,38,F,Dallas,2022-01-19,77
CUST_00848,64,F,San Antonio,2022-07-20,78
CUST_00849,27,M,San Jose,2022-09-13,97
CUST_00850,28,F,Los Angeles,2023-11-11,2
CUST_00851,27,F,Philadelphia,2022-06-10,66
CUST_00852,28,M,San Diego,2023-04-21,31
CUST_00853,27,F,Los Angeles,2021-06-06,68
CUST_00854,49,F,Phoenix,2021-08-16,98
CUST_00855,52,F,Philadelphia,2023-08-30,83
CUST_00856,28,F,Chicago,2022-09-21,37
CUST_00857,25,F,Los Angeles,2023-08-18,73
CUST_00858,40,M,Philadelphia,2021-10-03,24
CUST_00859,28,F,Chicago,2022-09-13,77
CUST_00860,42,F,Los Angeles,2022-02-17,44
CUST_00861,37,M,New York,2022-07-07,94
CUST_00862,18,F,San Diego,2022-06-08,83
CUST_00863,53,F,New York,2022-05-02,41
CUST_00864,56,F,Phoenix,2023-02-11,74
CUST_00865,27,M,Philadelphia,2021-05-04,51
CUST_00866,30,M,Chicago,2021-11-19,42
CUST_00867,38,F,San Antonio,2021-07-03,78
CUST_00868,39,M,Los Angeles,2022-10-05,40
CUST_00869,42,F,San Antonio,2022-04-14,48
CUST_00870,59,M,Los Angeles,2021-09-19,84
CUST_00871,32,M,Phoenix,2021-12-26,4
CUST_00872,25,M,San Antonio,2021-07-02,60
CUST_00873,18,M,Chicago,2022-08-03,39
CUST_00874,26,F,Houston,2022-10-22,5
CUST_00875,34,M,New York,2021-09-03,96
CUST_00876,56,M,Chicago,2021-06-17,6
CUST_00877,28,M,Dallas,2022-06-19,14
CUST_00878,37,F,San Jose,2022-10-02,70
CUST_00879,34,M,Phoenix,2021-06-27,78
CUST_00880,49,F,San Diego,2023-07-23,12
CUST_00881,65,F,Los Angeles,2021-12-01,62
CUST_00882,28,F,Chicago,2021-08-02,27
CUST_00883,29,F,San Antonio,2022-09-02,54
CUST_00884,47,F,San Jose,2022-09-28,90
CUST_00885,43,F,Houston,2023-04-11,12
CUST_00886,57,M,Dallas,2021-11-23,8
CUST_00887,42,M,San Antonio,2023-04-23,74
CUST_00888,30,M,New York,2021-08-24,16
CUST_00889,42,F,Houston,2022-03-20,52
CUST_00890,48,Other,San Jose,2023-03-24,26
CUST_00891,44,F,Philadelphia,2021-11-08,8
CUST_00892,41,M,Philadelphia,2021-10-27,45
CUST_00893,47,F,San Jose,2022-07-17,93
CUST_00894,49,M,Philadelphia,2022-08-23,84
CUST_00895,51,M,Phoenix,2022-03-31,81
CUST_00896,42,M,Chicago,2023-05-02,19
CUST_00897,32,M,Los Angeles,2023-03-26,17
CUST_00898,36,F,Chicago,2022-10-08,65
CUST_00899,49,M,Dallas,2023-10-14,29
CUST_00900,25,M,Chicago,2022-01-01,14
CUST_00901,39,F,Chicago,2023-03-15,17
CUST_00902,30,F,New York,2023-05-06,13
CUST_00903,35,F,Los Angeles,2023-03-29,93
CUST_00904,50,M,Chicago,2023-01-23,98
CUST_00905,37,F,Los Angeles,2023-02-08,91
CUST_00906,35,F,San Diego,2021-07-01,63
CUST_00907,18,M,Philadelphia,2022-06-27,33
CUST_00908,43,F,San Antonio,2023-10-11,29
CUST_00909,42,M,New York,2023-08-13,37
CUST_00910,60,M,Philadelphia,2023-07-31,83
CUST_00911,31,F,Los Angeles,2023-05-10,46
CUST_00912,37,F,Philadelphia,2022-12-05,24
CUST_00913,37,M,Chicago,2022-01-21,14
CUST_00914,53,F,San Antonio,2023-07-29,5
CUST_00915,33,F,Chicago,2022-01-08,53
CUST_00916,38,F,Dallas,2023-05-27,88
CUST_00917,42,M,Chicago,2023-10-28,98
CUST_00918,37,F,San Antonio,2022-11-03,95
CUST_00919,29,M,Houston,2022-11-10,30
CUST_00920,37,F,San Diego,2023-01-28,60
CUST_00921,47,M,Los Angeles,2022-06-25,73
CUST_00922,22,M,San Diego,2022-09-11,91
CUST_00923,36,F,Dallas,2022-11-02,28
CUST_00924,26,M,San Diego,2023-10-30,26
CUST_00925,49,M,Philadelphia,2023-06-04,18
CUST_00926,18,M,San Jose,2021-09-01,36
CUST_00927,28,F,New York,2022-10-28,8
CUST_00928,39,M,San Antonio,2022-11-29,18
CUST_00929,53,F,New York,2021-06-19,84
CUST_00930,34,M,San Antonio,2021-11-04,58
CUST_00931,28,M,Los Angeles,2022-05-13,32
CUST_00932,57,M,San Diego,2021-05-08,93
CUST_00933,18,F,Los Angeles,2022-01-19,49
CUST_00934,18,M,Chicago,2023-12-12,48
CUST_00935,40,M,Chicago,2021-08-07,82
CUST_00936,28,Other,New York,2021-07-14,71
CUST_00937,22,F,Phoenix,2021-11-09,65
CUST_00938,43,M,Phoenix,2022-05-22,92
CUST_00939,37,M,San Jose,2022-12-08,33
CUST_00940,28,F,Phoenix,2022-08-31,50
CUST_00941,19,M,Dallas,2023-12-26,4
CUST_00942,45,M,Philadelphia,2021-05-11,84
CUST_00943,42,F,Philadelphia,2023-01-06,36
CUST_00944,33,F,Chicago,2023-03-02,95
CUST_00945,57,F,Phoenix,2021-11-21,28
CUST_00946,22,M,San Jose,2022-11-28,3
CUST_00947,18,M,San Antonio,2021-08-11,6
CUST_00948,26,F,Chicago,2021-07-02,45
CUST_00949,34,M,Los Angeles,2021-04-30,23
CUST_00950,37,F,Phoenix,2021-08-29,7
CUST_00951,32,F,Chicago,2022-10-29,61
CUST_00952,39,M,Phoenix,2022-06-29,65
CUST_00953,19,F,Dallas,2021-11-27,6
CUST_00954,52,F,San Jose,2021-12-10,24
CUST_00955,34,F,New York,2022-06-21,37
CUST_00956,48,M,Houston,2021-10-04,45
CUST_00957,39,M,San Jose,2022-04-24,51
CUST_00958,40,F,Phoenix,2021-06-26,88
CUST_00959,41,M,Los Angeles,2023-05-21,45
CUST_00960,40,Other,Los Angeles,2022-08-20,63
CUST_00961,42,M,New York,2023-05-22,29
CUST_00962,50,F,San Diego,2023-03-28,96
CUST_00963,37,M,Los Angeles,2022-10-12,25
CUST_00964,43,F,Chicago,2022-08-22,10
CUST_00965,33,M,Los Angeles,2023-12-03,35
CUST_00966,52,M,Houston,2022-11-29,55
CUST_00967,26,M,New York,2023-01-22,25
CUST_00968,56,F,Chicago,2022-02-16,91
CUST_00969,34,M,Phoenix,2022-02-05,45
CUST_00970,18,F,San Jose,2021-10-06,96
CUST_00971,36,F,New York,2022-11-13,12
CUST_00972,26,M,Houston,2021-12-21,4
CUST_00973,45,F,Philadelphia,2023-07-16,90
CUST_00974,27,M,Houston,2021-08-24,67
CUST_00975,29,Other,San Antonio,2022-09-10,17
CUST_00976,18,F,San Antonio,2021-06-04,73
CUST_00977,29,M,Philadelphia,2023-08-24,93
CUST_00978,18,M,Dallas,2022-04-04,65
CUST_00979,18,M,Los Angeles,2022-07-04,82
CUST_00980,44,Other,San Jose,2023-12-05,53
CUST_00981,44,M,San Diego,2021-06-17,84
CUST_00982,40,F,San Diego,2022-11-24,57
CUST_00983,23,M,San Jose,2022-05-05,98
CUST_00984,34,F,Houston,2022-06-03,28
CUST_00985,34,M,Philadelphia,2022-02-22,99
CUST_00986,21,F,Philadelphia,2023-12-05,16
CUST_00987,53,F,Phoenix,2023-10-08,21
CUST_00988,45,F,New York,2022-03-14,77
CUST_00989,32,M,Chicago,2022-10-20,99
CUST_00990,35,M,San Antonio,2023-08-16,42
CUST_00991,37,M,San Diego,2021-07-28,54
CUST_00992,18,F,Los Angeles,2022-09-16,32
CUST_00993,32,M,Chicago,2023-06-29,38
CUST_00994,26,F,Houston,2023-11-11,70
CUST_00995,22,M,Phoenix,2023-04-10,38
CUST_00996,31,F,Chicago,2022-12-09,54
CUST_00997,56,F,Phoenix,2023-01-31,60
CUST_00998,42,F,San Diego,2023-05-30,77
CUST_00999,28,M,San Diego,2022-09-23,77
CUST_01000,41,M,Los Angeles,2023-02-01,47
CUST_01001,51,M,Philadelphia,2023-01-21,12
CUST_01002,46,M,Houston,2021-11-13,53
CUST_01003,35,F,Dallas,2021-07-15,33
CUST_01004,27,F,San Jose,2022-12-09,28
CUST_01005,43,F,Los Angeles,2023-03-23,3
CUST_01006,39,M,San Diego,2021-11-22,82
CUST_01007,45,F,New York,2021-05-02,26
CUST_01008,42,F,Philadelphia,2021-09-02,54
CUST_01009,47,F,San Jose,2022-10-27,40
CUST_01010,28,M,New York,2023-04-18,66
CUST_01011,50,M,Los Angeles,2021-08-30,68
CUST_01012,37,M,Chicago,2023-10-10,92
CUST_01013,59,F,Dallas,2022-09-07,92
CUST_01014,26,F,Phoenix,2023-12-13,89
CUST_01015,55,M,San Jose,2021-11-25,90
CUST_01016,37,M,San Jose,2022-06-28,47
CUST_01017,27,F,Los Angeles,2023-11-09,2
CUST_01018,29,F,San Jose,2021-05-02,42
CUST_01019,31,M,Phoenix,2023-01-08,34
CUST_01020,40,F,Phoenix,2023-05-17,94
CUST_01021,41,Other,New York,2022-03-07,21
CUST_01022,28,F,Chicago,2023-10-23,44
CUST_01023,34,M,Phoenix,2021-10-24,87
CUST_01024,60,F,Dallas,2021-04-26,97
CUST_01025,55,F,San Jose,2022-03-05,2
CUST_01026,40,M,New York,2023-11-21,91
CUST_01027,35,F,San Diego,2021-11-20,59
CUST_01028,36,F,New York,2023-12-01,86
CUST_01029,42,F,Dallas,2021-05-04,98
CUST_01030,22,M,Philadelphia,2023-04-23,16
CUST_01031,31,F,New York,2023-06-11,20
CUST_01032,18,F,San Diego,2021-08-25,26
CUST_01033,39,M,Phoenix,2023-12-12,16
CUST_01034,42,F,San Antonio,2022-04-05,70
CUST_01035,29,F,San Antonio,2023-07-29,23
CUST_01036,53,F,San Antonio,2023-05-02,42
CUST_01037,20,M,Philadelphia,2023-08-25,37
CUST_01038,18,F,San Diego,2022-09-04,72
CUST_01039,37,M,Dallas,2022-02-15,6
CUST_01040,47,M,Los Angeles,2023-09-06,37
CUST_01041,55,F,San Antonio,2022-06-03,22
CUST_01042,29,M,Los Angeles,2021-05-06,6
CUST_01043,47,F,Philadelphia,2023-05-23,32
CUST_01044,34,M,Los Angeles,2022-09-12,17
CUST_01045,32,M,San Jose,2022-01-15,38
CUST_01046,45,M,Philadelphia,2023-04-14,17
CUST_01047,42,Other,Los Angeles,2021-11-07,37
CUST_01048,18,F,New York,2022-12-20,23
CUST_01049,52,F,San Antonio,2023-07-14,49
CUST_01050,51,M,Chicago,2022-04-21,61
CUST_01051,27,M,Houston,2022-04-20,49
CUST_01052,39,Other,Philadelphia,2021-04-20,61
CUST_01053,40,M,Phoenix,2021-11-27,77
CUST_01054,38,M,Houston,2021-12-27,32
CUST_01055,28,F,Dallas,2023-09-06,86
CUST_01056,26,M,Philadelphia,2021-10-27,63
CUST_01057,34,F,Philadelphia,2021-09-15,7
CUST_01058,49,F,Los Angeles,2023-07-18,22
CUST_01059,41,M,Philadelphia,2021-04-19,85
CUST_01060,30,M,San Antonio,2023-02-17,6
CUST_01061,44,M,San Diego,2023-09-13,61
CUST_01062,18,F,San Diego,2022-05-19,14
CUST_01063,48,F,Dallas,2023-12-06,16
CUST_01064,18,M,San Jose,2021-05-25,3
CUST_01065,30,M,Chicago,2023-02-16,9
CUST_01066,21,F,San Jose,2022-05-22,47
CUST_01067,19,F,San Antonio,2022-02-07,85
CUST_01068,48,M,San Antonio,2021-06-16,94
CUST_01069,29,M,New York,2021-04-25,94
CUST_01070,39,M,San Diego,2022-12-13,42
CUST_01071,34,F,Houston,2022-11-21,42
CUST_01072,40,Other,Phoenix,2021-05-12,96
CUST_01073,35,M,Philadelphia,2021-12-30,23
CUST_01074,19,F,Chicago,2023-06-12,3
CUST_01075,46,M,Phoenix,2023-10-16,1
CUST_01076,29,M,San Jose,2022-05-05,67
CUST_01077,18,M,Phoenix,2022-01-24,71
CUST_01078,29,F,New York,2021-09-03,3
CUST_01079,53,F,Chicago,2022-03-30,49
CUST_01080,45,F,Chicago,2023-04-28,67
CUST_01081,30,M,New York,2023-09-19,55
CUST_01082,30,M,San Antonio,2022-01-18,4
CUST_01083,31,M,New York,2021-11-01,31
CUST_01084,59,F,San Antonio,2023-02-27,66
CUST_01085,39,M,Houston,2021-08-14,78
CUST_01086,40,F,Dallas,2022-01-31,64
CUST_01087,47,M,San Antonio,2022-04-27,31
CUST_01088,37,M,Phoenix,2021-09-29,63
CUST_01089,31,M,San Antonio,2023-08-31,66
CUST_01090,32,M,Dallas,2021-10-08,31
CUST_01091,34,M,San Jose,2022-06-01,47
CUST_01092,34,M,Philadelphia,2021-10-22,22
CUST_01093,43,F,New York,2023-11-20,74
CUST_01094,35,F,Philadelphia,2023-01-11,94
CUST_01095,43,M,New York,2022-07-05,97
CUST_01096,34,M,Houston,2022-10-20,83
CUST_01097,35,M,San Diego,2022-02-23,46
CUST_01098,18,M,Phoenix,2022-12-18,89
CUST_01099,45,M,Phoenix,2023-10-23,58
CUST_01100,39,F,San Jose,2022-08-01,61
CUST_01101,46,M,San Diego,2022-03-09,46
CUST_01102,18,M,San Diego,2023-01-17,1
